Year,m,d,Time,Time zone,Air Quality Index (index),Carbon monoxide (ug/m3),Nitrogen dioxide (ug/m3),Nitrogen monoxide (ug/m3),Ozone (ug/m3),Particulate matter < 10 µm (ug/m3),Particulate matter < 2.5 µm (ug/m3),musta hiili PM2.5 (ug/m3),Sulphur dioxide (ug/m3),Odorous sulphur compounds (ugS/m3)
2020,1,15,06:00,UTC,1,,24.5,3.9,,13.2,7.1,1.9,,
2020,1,15,07:00,UTC,1,,28.6,6.8,,10.8,6.5,2,,
2020,1,15,08:00,UTC,2,,44.3,103.5,,17,7.9,1.4,,
2020,1,15,09:00,UTC,1,,19.7,16.9,,12.4,6.6,0.7,,
2020,1,15,10:00,UTC,1,,13.7,2.2,,9.4,4.6,0.6,,
2020,1,15,11:00,UTC,1,,12.9,1.4,,6.5,7.5,0.5,,
2020,1,15,12:00,UTC,1,,12.9,1.1,,12.2,6,0.5,,
2020,1,15,13:00,UTC,1,,16.4,2.5,,11.6,3.9,0.5,,
2020,1,15,14:00,UTC,1,,16.2,1.5,,13.9,7,0.4,,
2020,1,15,15:00,UTC,1,,15.5,0.8,,14.7,4.5,0.4,,
2020,1,15,16:00,UTC,1,,13.7,0.7,,10,5.1,0.3,,
2020,1,15,17:00,UTC,1,,11.6,-0.2,,11.7,4.7,0.3,,
2020,1,15,18:00,UTC,1,,11.1,-0.2,,7.9,7.6,0.3,,
2020,1,15,19:00,UTC,1,,9.2,-0.7,,6,7.7,0.2,,
2020,1,15,20:00,UTC,1,,9.7,-0.5,,12.6,5.4,0.2,,
2020,1,15,21:00,UTC,1,,7,-0.5,,13.5,7.4,0.1,,
2020,1,15,22:00,UTC,1,,5.6,-0.9,,15.5,1.1,0.1,,
2020,1,15,23:00,UTC,1,,9,-1.3,,12.9,6.4,0.1,,
2020,1,16,00:00,UTC,1,,10.3,-1.3,,11.4,3.3,0.1,,
2020,1,16,01:00,UTC,1,,7.4,-1.3,,9,5.3,0.1,,
2020,1,16,02:00,UTC,1,,4.7,-1.3,,5.2,5.9,0,,
2020,1,16,03:00,UTC,1,,2.2,-1.3,,5.2,3.8,0,,
2020,1,16,04:00,UTC,1,,4.3,-1,,8.2,0.1,0,,
2020,1,16,05:00,UTC,1,,9.9,-0.5,,4.6,3.2,0.1,,
2020,1,16,06:00,UTC,1,,18.7,0.4,,3.4,3.4,0.1,,
2020,1,16,07:00,UTC,1,,23.9,1.6,,5.7,2.3,0.2,,
2020,1,16,08:00,UTC,1,,28.2,2.7,,5.8,1.5,0.2,,
2020,1,16,09:00,UTC,1,,29.2,3.7,,12.3,4.6,0.3,,
2020,1,16,10:00,UTC,1,,21.3,2,,14.3,4.1,0.2,,
2020,1,16,11:00,UTC,1,,20.9,1.5,,13.8,4.9,0.2,,
2020,1,16,12:00,UTC,1,,20.7,1.9,,15.3,4.7,0.3,,
2020,1,16,13:00,UTC,1,,19.5,1.4,,18,5.2,0.3,,
2020,1,16,14:00,UTC,2,,29.1,3.2,,25.8,8.5,0.5,,
2020,1,16,15:00,UTC,2,,26.1,2.1,,23.2,7.2,0.4,,
2020,1,16,16:00,UTC,2,,23.2,3.4,,20.5,2.5,0.3,,
2020,1,16,17:00,UTC,1,,17.8,0.9,,18.1,7.1,0.3,,
2020,1,16,18:00,UTC,1,,17.5,0.6,,17.2,5.8,0.3,,
2020,1,16,19:00,UTC,1,,20.1,0.8,,15.6,5.1,0.3,,
2020,1,16,20:00,UTC,2,,16.6,-0.2,,21.3,7.8,0.3,,
2020,1,16,21:00,UTC,2,,15.1,0.2,,21.5,8.3,0.2,,
2020,1,16,22:00,UTC,2,,9.2,-0.7,,20.3,7.6,0.2,,
2020,1,16,23:00,UTC,1,,9.8,-0.9,,17.4,7,0.1,,
2020,1,17,00:00,UTC,1,,10.2,-1,,17.5,7.8,0.1,,
2020,1,17,01:00,UTC,1,,8.1,-0.3,,15.8,7.6,0.1,,
2020,1,17,02:00,UTC,1,,5.9,-0.9,,16.6,4.8,0.1,,
2020,1,17,03:00,UTC,1,,5.6,-1.1,,16.1,7.8,0.1,,
2020,1,17,04:00,UTC,1,,13.9,-0.2,,16.1,6.6,0.1,,
2020,1,17,05:00,UTC,1,,22.4,0.9,,18.9,5.3,0.4,,
2020,1,17,06:00,UTC,1,,25.5,2,,18.5,5.2,0.3,,
2020,1,17,07:00,UTC,1,,26.8,3.1,,8.5,4.7,0.2,,
2020,1,17,08:00,UTC,1,,24.8,2.8,,14.6,6.4,0.3,,
2020,1,17,09:00,UTC,1,,21.9,3.3,,17.7,5.1,0.3,,
2020,1,17,10:00,UTC,1,,18.8,2.8,,16.1,7.3,0.4,,
2020,1,17,11:00,UTC,1,,21,4.8,,19.1,7.4,0.3,,
2020,1,17,12:00,UTC,1,,20.7,2,,19.6,6.6,0.3,,
2020,1,17,13:00,UTC,1,,23.3,5.2,,14.9,5.9,0.3,,
2020,1,17,14:00,UTC,1,,17.1,1.2,,19.9,6.6,0.4,,
2020,1,17,15:00,UTC,1,,15.8,0.9,,11.5,3.2,0.3,,
2020,1,17,16:00,UTC,1,,14.2,1.3,,15.2,5.9,0.3,,
2020,1,17,17:00,UTC,1,,11.5,0.5,,12.3,4.7,0.4,,
2020,1,17,18:00,UTC,1,,9.1,-0.1,,12.8,5.5,0.4,,
2020,1,17,19:00,UTC,1,,12.2,-0.2,,11.7,5.1,0.5,,
2020,1,17,20:00,UTC,2,,10,-0.1,,18,10.1,0.6,,
2020,1,17,21:00,UTC,2,,7.3,-0.5,,16.5,10.8,0.7,,
2020,1,17,22:00,UTC,1,,7.6,-0.5,,13,6.3,0.7,,
2020,1,17,23:00,UTC,1,,9.1,-0.5,,16.4,5.7,0.6,,
2020,1,18,00:00,UTC,2,,9.1,-0.3,,18.5,14,0.6,,
2020,1,18,01:00,UTC,2,,12,0.4,,14.1,10.3,0.7,,
2020,1,18,02:00,UTC,2,,19.6,2.3,,20.3,8,0.6,,
2020,1,18,03:00,UTC,1,,12.9,-0.2,,14.4,7.6,0.5,,
2020,1,18,04:00,UTC,1,,8.3,-0.7,,12.8,6.8,0.5,,
2020,1,18,05:00,UTC,1,,9.9,0.8,,12.9,4.9,0.6,,
2020,1,18,06:00,UTC,1,,13.6,1.5,,9.9,8.2,1.5,,
2020,1,18,07:00,UTC,1,,18.1,1.6,,7.4,4.7,1,,
2020,1,18,08:00,UTC,1,,14.9,1.5,,9.6,7.7,0.8,,
2020,1,18,09:00,UTC,1,,9.1,1.3,,16,8,0.7,,
2020,1,18,10:00,UTC,2,,9.9,1.2,,16.1,11.5,0.9,,
2020,1,18,11:00,UTC,2,,16.5,3.9,,17.3,12.6,0.7,,
2020,1,18,12:00,UTC,2,,12.7,1,,11.8,10.2,0.6,,
2020,1,18,13:00,UTC,2,,12.3,1.1,,13,10.9,0.7,,
2020,1,18,14:00,UTC,2,,15.3,2.1,,21.2,11.7,0.8,,
2020,1,18,15:00,UTC,2,,20.5,5.2,,20.4,14.5,0.9,,
2020,1,18,16:00,UTC,1,,20.2,4,,18.5,7.5,0.9,,
2020,1,18,17:00,UTC,2,,18,4,,16.9,10.9,0.9,,
2020,1,18,18:00,UTC,2,,14.5,1.1,,10.7,10.3,0.7,,
2020,1,18,19:00,UTC,2,,10.8,0.9,,19.1,13.1,0.7,,
2020,1,18,20:00,UTC,2,,8.9,-0.4,,17.5,11.3,0.5,,
2020,1,18,21:00,UTC,1,,8.6,-0.3,,17,9.1,0.4,,
2020,1,18,22:00,UTC,1,,6.9,-0.5,,9.4,4.1,0.2,,
2020,1,18,23:00,UTC,1,,6.7,-0.6,,8.8,3.1,0.1,,
2020,1,19,00:00,UTC,1,,6.8,0.2,,6.9,4,0.1,,
2020,1,19,01:00,UTC,1,,9.2,-0.3,,9.4,5.6,0.1,,
2020,1,19,02:00,UTC,1,,8,-0.3,,8.3,6.1,0.1,,
2020,1,19,03:00,UTC,1,,6.4,-0.3,,7.9,6.2,0.1,,
2020,1,19,04:00,UTC,1,,5.1,-0.6,,9.5,1.3,0.1,,
2020,1,19,05:00,UTC,1,,4,-0.7,,6.1,4.2,0,,
2020,1,19,06:00,UTC,1,,3.4,-0.9,,5.2,3.3,0,,
2020,1,19,07:00,UTC,1,,4.4,-1.1,,-1.1,-1.3,0,,
2020,1,19,08:00,UTC,1,,9.5,0.3,,2.3,2.2,0.1,,
2020,1,19,09:00,UTC,1,,7,3.1,,4.5,2.6,0.2,,
2020,1,19,10:00,UTC,1,,6.5,2.2,,2.5,2.7,0.2,,
2020,1,19,11:00,UTC,1,,8,2.6,,3.4,1,0.1,,
2020,1,19,12:00,UTC,1,,10.9,2.7,,5.3,4.3,0.2,,
2020,1,19,13:00,UTC,1,,12.2,2.5,,10.3,2,0.2,,
2020,1,19,14:00,UTC,1,,16.5,2.5,,10.8,3.6,0.2,,
2020,1,19,15:00,UTC,1,,19.3,2.1,,9.2,4,0.3,,
2020,1,19,16:00,UTC,1,,18.6,3.4,,10.1,3.7,0.3,,
2020,1,19,17:00,UTC,1,,17.4,1.7,,6.5,3.5,0.4,,
2020,1,19,18:00,UTC,1,,14.3,2.2,,7.4,4.8,0.3,,
2020,1,19,19:00,UTC,1,,11.4,2,,8.2,3.5,0.3,,
2020,1,19,20:00,UTC,1,,6.5,-0.5,,13.6,5.3,0.2,,
2020,1,19,21:00,UTC,1,,5.9,-0.3,,9,6,0.1,,
2020,1,19,22:00,UTC,1,,5.4,-0.6,,6.7,1.4,0.1,,
2020,1,19,23:00,UTC,1,,4.3,-0.6,,9.6,2.8,0.1,,
2020,1,20,00:00,UTC,1,,5.4,0.8,,1.8,0.4,0.1,,
2020,1,20,01:00,UTC,1,,4.6,0.7,,6.5,2.9,0.1,,
2020,1,20,02:00,UTC,1,,4.1,1.2,,2.6,3.8,0.1,,
2020,1,20,03:00,UTC,1,,3.4,-0.6,,1.5,2,0,,
2020,1,20,04:00,UTC,1,,9.5,1.9,,8.9,1.4,0,,
2020,1,20,05:00,UTC,1,,17.7,0.7,,13,2,0.1,,
2020,1,20,06:00,UTC,1,,36.3,78.5,,11.9,3.4,0.1,,
2020,1,20,07:00,UTC,1,,34.3,11.7,,9.9,2.1,0.3,,
2020,1,20,08:00,UTC,1,,27.3,3.7,,14.9,5.1,0.3,,
2020,1,20,09:00,UTC,1,,,,,17.4,7.5,0.3,,
2020,1,20,10:00,UTC,2,,,,,22.7,2.8,0.2,,
2020,1,20,11:00,UTC,1,,21.6,3.5,,19.4,4.9,0.2,,
2020,1,20,12:00,UTC,1,,22.5,3.4,,19.7,6.9,0.2,,
2020,1,20,13:00,UTC,1,,27.2,3.9,,20,6,0.2,,
2020,1,20,14:00,UTC,1,,22.6,3.2,,12.4,3.9,0.2,,
2020,1,20,15:00,UTC,1,,25.7,3.4,,12.2,4.1,0.3,,
2020,1,20,16:00,UTC,1,,24.4,3.3,,13.5,4.1,0.3,,
2020,1,20,17:00,UTC,1,,15.3,1.4,,14.1,3.8,0.3,,
2020,1,20,18:00,UTC,1,,14.2,1.3,,10.5,4.8,0.3,,
2020,1,20,19:00,UTC,1,,15.2,1.7,,13,7.2,0.2,,
2020,1,20,20:00,UTC,1,,13.8,1.5,,15,6.8,0.2,,
2020,1,20,21:00,UTC,1,,18.9,2,,12.4,4.9,0.2,,
2020,1,20,22:00,UTC,1,,21.2,1.8,,11.2,6,0.1,,
2020,1,20,23:00,UTC,1,,9.5,0.2,,10.1,4,0.1,,
2020,1,21,00:00,UTC,1,,11.9,0.4,,6.2,6.2,0.1,,
2020,1,21,01:00,UTC,1,,10,0.1,,4.2,4.4,0.1,,
2020,1,21,02:00,UTC,1,,3.9,-0.3,,3.9,3.3,0.1,,
2020,1,21,03:00,UTC,1,,3.9,0.2,,4.8,4,0.1,,
2020,1,21,04:00,UTC,1,,7.2,0.9,,7.1,2.8,0.1,,
2020,1,21,05:00,UTC,1,,15.7,3.3,,6.5,5.6,0.2,,
2020,1,21,06:00,UTC,1,,23,5.8,,12.6,1.9,0.3,,
2020,1,21,07:00,UTC,1,,28.2,6.9,,1.7,2.7,0.4,,
2020,1,21,08:00,UTC,1,,23.3,9.4,,11.8,4.4,0.3,,
2020,1,21,09:00,UTC,2,,24,14.7,,28.4,4.8,0.4,,
2020,1,21,10:00,UTC,2,,21.3,11.4,,42.4,11.4,0.3,,
2020,1,21,11:00,UTC,2,,23.4,12.1,,44.9,10.6,0.3,,
2020,1,21,12:00,UTC,2,,20.1,8.8,,43.4,6.6,0.2,,
2020,1,21,13:00,UTC,2,,16.5,7.2,,39,8.8,0.2,,
2020,1,21,14:00,UTC,2,,21.4,9.1,,36.2,9.1,0.3,,
2020,1,21,15:00,UTC,2,,17.5,6.2,,40.2,3.8,0.2,,
2020,1,21,16:00,UTC,2,,15,4.9,,32.9,8.3,0.3,,
2020,1,21,17:00,UTC,2,,12.7,3.6,,27.1,4.2,0.2,,
2020,1,21,18:00,UTC,2,,10.5,2.5,,23.2,5.9,0.2,,
2020,1,21,19:00,UTC,2,,9.2,2.1,,21,6.5,0.2,,
2020,1,21,20:00,UTC,1,,7,0.9,,15.6,8.9,0.1,,
2020,1,21,21:00,UTC,1,,5.8,0.9,,16.2,5.9,0.1,,
2020,1,21,22:00,UTC,1,,4.3,0.1,,19.5,4,0.1,,
2020,1,21,23:00,UTC,1,,2.9,0.2,,15.9,2.9,0,,
2020,1,22,00:00,UTC,1,,2.8,0.3,,3.6,7.8,0,,
2020,1,22,01:00,UTC,1,,2,-0.1,,6,6.4,0,,
2020,1,22,02:00,UTC,1,,2.3,0,,9.5,2.8,0,,
2020,1,22,03:00,UTC,1,,2.7,0.4,,5.4,2.9,0,,
2020,1,22,04:00,UTC,1,,5.5,2.5,,7.4,0.2,0.1,,
2020,1,22,05:00,UTC,1,,14.1,5.4,,9.4,4.5,0.2,,
2020,1,22,06:00,UTC,1,,25.1,10,,3.9,1.7,0.4,,
2020,1,22,07:00,UTC,1,,25.7,10.1,,1.5,6.8,0.5,,
2020,1,22,08:00,UTC,1,,37.1,15.6,,8.9,6.4,0.4,,
2020,1,22,09:00,UTC,2,,44.5,22,,13.7,4.9,0.6,,
2020,1,22,10:00,UTC,2,,42.3,20.9,,9,4.1,0.5,,
2020,1,22,11:00,UTC,2,,40.8,21.7,,8.7,6.3,0.5,,
2020,1,22,12:00,UTC,1,,36.7,17.3,,13.1,5.2,0.5,,
2020,1,22,13:00,UTC,1,,37.1,20,,20,5.8,0.4,,
2020,1,22,14:00,UTC,2,,35.8,16.6,,30.8,5.2,0.6,,
2020,1,22,15:00,UTC,2,,37,15.3,,32.1,5.8,0.4,,
2020,1,22,16:00,UTC,2,,37.2,14,,31.1,5.5,0.5,,
2020,1,22,17:00,UTC,2,,42.9,16.6,,28.9,5.6,0.5,,
2020,1,22,18:00,UTC,1,,28.4,9.8,,15.7,4.8,0.4,,
2020,1,22,19:00,UTC,1,,15.5,4.5,,11.3,2.9,0.3,,
2020,1,22,20:00,UTC,1,,12.6,4,,17.7,6.1,0.2,,
2020,1,22,21:00,UTC,1,,11.2,2.7,,11.7,5,0.2,,
2020,1,22,22:00,UTC,1,,9.4,2.4,,13.3,4.5,0.1,,
2020,1,22,23:00,UTC,1,,9.6,2.4,,8.8,-0.3,0.1,,
2020,1,23,00:00,UTC,1,,10.6,2.2,,10,5.7,0.1,,
2020,1,23,01:00,UTC,1,,8.1,2.6,,5.2,8.8,0.1,,
2020,1,23,02:00,UTC,1,,8.2,1.7,,11.5,4.9,0.1,,
2020,1,23,03:00,UTC,1,,6.6,1.4,,3.3,0.9,0.1,,
2020,1,23,04:00,UTC,1,,10.8,1.6,,4,3.3,0.1,,
2020,1,23,05:00,UTC,1,,22.5,7,,7.9,5.5,0.2,,
2020,1,23,06:00,UTC,1,,29.2,10.3,,11.7,1.1,0.3,,
2020,1,23,07:00,UTC,1,,37.7,11.9,,-2,-2.5,0.3,,
2020,1,23,08:00,UTC,2,,41.7,17.4,,7.4,3.5,0.5,,
2020,1,23,09:00,UTC,1,,34.8,14.4,,8.4,4.6,0.4,,
2020,1,23,10:00,UTC,1,,34.3,16.1,,8.5,2.4,0.5,,
2020,1,23,11:00,UTC,1,,30.4,9.5,,9,5,0.4,,
2020,1,23,12:00,UTC,1,,24.7,4.7,,9,4.3,0.3,,
2020,1,23,13:00,UTC,1,,31.6,5.2,,6.8,4.3,0.2,,
2020,1,23,14:00,UTC,1,,27.3,3.8,,8.5,2.5,0.3,,
2020,1,23,15:00,UTC,1,,20.8,2.7,,6.5,5.7,0.2,,
2020,1,23,16:00,UTC,1,,14.6,0.8,,8.4,5.1,0.2,,
2020,1,23,17:00,UTC,1,,11.9,0.6,,6.9,1.7,0.1,,
2020,1,23,18:00,UTC,1,,9.4,0.4,,10,4.6,0.1,,
2020,1,23,19:00,UTC,1,,14.1,0.9,,4.9,3.3,0.1,,
2020,1,23,20:00,UTC,1,,13.5,1.5,,10.7,9,0.2,,
2020,1,23,21:00,UTC,1,,10.7,0.8,,10.6,6.4,0.2,,
2020,1,23,22:00,UTC,1,,10.9,0.9,,14.7,2.3,0.2,,
2020,1,23,23:00,UTC,1,,13.2,0.5,,17.2,4.5,0.2,,
2020,1,24,00:00,UTC,1,,13.3,0.3,,8.2,3,0.1,,
2020,1,24,01:00,UTC,1,,12.1,0.3,,8.8,6,0.1,,
2020,1,24,02:00,UTC,1,,7.6,0.7,,6.3,6.6,0.1,,
2020,1,24,03:00,UTC,1,,7.2,0.3,,4.7,3.4,0.1,,
2020,1,24,04:00,UTC,1,,10.2,1,,6.4,2.3,0.1,,
2020,1,24,05:00,UTC,1,,19,2.7,,6.3,4.2,0.3,,
2020,1,24,06:00,UTC,1,,30.2,7.8,,6.4,2.2,0.3,,
2020,1,24,07:00,UTC,1,,37,11.6,,,1.6,0.4,,
2020,1,24,08:00,UTC,2,,40.1,16.1,,9.5,3.3,0.6,,
2020,1,24,09:00,UTC,1,,35.4,18.8,,8,3,0.6,,
2020,1,24,10:00,UTC,1,,38.9,16.6,,9.9,6.3,0.6,,
2020,1,24,11:00,UTC,2,,41,19.5,,10.9,4.5,0.6,,
2020,1,24,12:00,UTC,2,,48.8,27.9,,15.4,6,0.8,,
2020,1,24,13:00,UTC,1,,31.3,11.1,,9.5,3.5,0.4,,
2020,1,24,14:00,UTC,1,,34.4,7.2,,5.7,0.1,0.4,,
2020,1,24,15:00,UTC,2,,40.4,5.9,,5.1,7.1,0.5,,
2020,1,24,16:00,UTC,2,,40.3,7.6,,8.7,6,0.6,,
2020,1,24,17:00,UTC,1,,31.4,4.2,,6.4,2.7,0.5,,
2020,1,24,18:00,UTC,1,,24.4,3.6,,6.7,4,0.5,,
2020,1,24,19:00,UTC,1,,19.5,3.4,,7.1,3.4,0.5,,
2020,1,24,20:00,UTC,1,,18.7,1.3,,9.4,6.8,0.4,,
2020,1,24,21:00,UTC,1,,11.4,0.7,,10.1,4.2,0.2,,
2020,1,24,22:00,UTC,1,,15.4,1.3,,6.3,2.1,0.2,,
2020,1,24,23:00,UTC,1,,15,2,,6.2,2.5,0.2,,
2020,1,25,00:00,UTC,1,,12.1,1.4,,3.3,8.5,0.1,,
2020,1,25,01:00,UTC,1,,11.9,2.7,,2.5,4.7,0.1,,
2020,1,25,02:00,UTC,1,,13.3,6.7,,2.9,3,0.3,,
2020,1,25,03:00,UTC,1,,9.8,4,,1.2,2,0.1,,
2020,1,25,04:00,UTC,1,,9.9,5.5,,1.1,5.2,0.1,,
2020,1,25,05:00,UTC,1,,5.4,1.2,,6.3,2.9,0,,
2020,1,25,06:00,UTC,1,,5.3,1.2,,6.1,3.8,0.1,,
2020,1,25,07:00,UTC,1,,6.7,1.6,,-0.6,0.1,0.1,,
2020,1,25,08:00,UTC,1,,10.4,3.2,,4.8,3.6,0.2,,
2020,1,25,09:00,UTC,1,,11.2,4.3,,9.2,2.3,0.2,,
2020,1,25,10:00,UTC,1,,10.2,4.3,,10.7,4.1,0.2,,
2020,1,25,11:00,UTC,2,,11.3,5.2,,25.2,2.8,0.2,,
2020,1,25,12:00,UTC,2,,14.4,6.7,,25.4,6.8,0.2,,
2020,1,25,13:00,UTC,1,,13.4,5.5,,18.9,4.4,0.2,,
2020,1,25,14:00,UTC,1,,18.7,7.4,,13.1,2.8,0.3,,
2020,1,25,15:00,UTC,1,,18.5,5.1,,11.9,3.2,0.3,,
2020,1,25,16:00,UTC,1,,15.9,4.2,,9.5,2.7,0.3,,
2020,1,25,17:00,UTC,1,,14.9,3.3,,9.8,1.5,0.3,,
2020,1,25,18:00,UTC,1,,15.2,3.4,,11.5,4.1,0.3,,
2020,1,25,19:00,UTC,1,,12.5,1.7,,11.1,6.1,0.4,,
2020,1,25,20:00,UTC,1,,13.9,3.6,,15.2,5.7,0.4,,
2020,1,25,21:00,UTC,1,,16.1,2.3,,13.8,7,0.4,,
2020,1,25,22:00,UTC,1,,17.1,3,,11.3,4.6,0.3,,
2020,1,25,23:00,UTC,1,,17.6,3.6,,7.3,2.7,0.3,,
2020,1,26,00:00,UTC,1,,18.5,2.5,,6.7,8.5,0.2,,
2020,1,26,01:00,UTC,1,,19.2,2.1,,11.1,6.9,0.2,,
2020,1,26,02:00,UTC,1,,10,1.2,,3.3,1.8,0.1,,
2020,1,26,03:00,UTC,1,,15.2,2,,8,0.9,0.1,,
2020,1,26,04:00,UTC,1,,9.4,0.9,,5.4,6.5,0.1,,
2020,1,26,05:00,UTC,1,,8.8,2.5,,2,3,0.1,,
2020,1,26,06:00,UTC,1,,11.5,0.4,,5.7,3.3,0.1,,
2020,1,26,07:00,UTC,1,,12.1,0.1,,,2.9,0.1,,
2020,1,26,08:00,UTC,1,,11.5,0.9,,5.7,-0.2,0.1,,
2020,1,26,09:00,UTC,1,,7.5,1.7,,5.5,5.9,0.2,,
2020,1,26,10:00,UTC,1,,8.7,1.7,,7.1,2.2,0.1,,
2020,1,26,11:00,UTC,1,,10.4,1.5,,-1.3,2.3,0.2,,
2020,1,26,12:00,UTC,1,,10.5,2.1,,7.3,2.9,0.2,,
2020,1,26,13:00,UTC,1,,14.2,4.7,,6.5,5.7,0.3,,
2020,1,26,14:00,UTC,1,,17.7,3.8,,2.6,4.3,0.4,,
2020,1,26,15:00,UTC,1,,21.5,3.5,,7.1,2.5,0.4,,
2020,1,26,16:00,UTC,1,,26.2,8.4,,8.3,4.5,0.6,,
2020,1,26,17:00,UTC,1,,24.7,3.1,,6.8,5.7,0.5,,
2020,1,26,18:00,UTC,1,,29.7,6.9,,10.1,2.9,0.7,,
2020,1,26,19:00,UTC,1,,25.9,8.9,,11,5.5,0.8,,
2020,1,26,20:00,UTC,1,,9.1,1.7,,13.5,5.5,0.2,,
2020,1,26,21:00,UTC,1,,11.8,1.2,,11.6,6,0.2,,
2020,1,26,22:00,UTC,1,,7.8,0.7,,18.6,4.2,0.1,,
2020,1,26,23:00,UTC,1,,5,0.6,,10.6,4.3,0.1,,
2020,1,27,00:00,UTC,1,,3.3,0.3,,1,4.2,0.1,,
2020,1,27,01:00,UTC,1,,2.7,0.4,,2,2.9,0.1,,
2020,1,27,02:00,UTC,1,,3.4,1.2,,1.3,3.7,0.1,,
2020,1,27,03:00,UTC,1,,4.1,1.3,,2.8,4,0.1,,
2020,1,27,04:00,UTC,1,,7.7,3.1,,1.9,1.4,0.1,,
2020,1,27,05:00,UTC,1,,13.6,5.4,,5.5,4.9,0.2,,
2020,1,27,06:00,UTC,1,,28.9,15.4,,8.4,2.7,0.4,,
2020,1,27,07:00,UTC,2,,40.2,29.5,,14.8,0.4,0.7,,
2020,1,27,08:00,UTC,2,,41.7,28.7,,25.8,2.3,0.6,,
2020,1,27,09:00,UTC,3,,53.7,100.1,,83,6.7,0.6,,
2020,1,27,10:00,UTC,2,,58.1,140.5,,28.2,5.4,0.9,,
2020,1,27,11:00,UTC,2,,47.2,71.5,,14.1,7.2,0.9,,
2020,1,27,12:00,UTC,2,,40.6,27.6,,27.8,4.3,0.6,,
2020,1,27,13:00,UTC,1,,37.6,34.9,,19.2,4,0.7,,
2020,1,27,14:00,UTC,1,,26.1,17.1,,17.8,6.4,0.8,,
2020,1,27,15:00,UTC,1,,26.8,20.8,,6.3,2.8,0.5,,
2020,1,27,16:00,UTC,1,,21.4,14.3,,7.1,3.8,0.5,,
2020,1,27,17:00,UTC,1,,21,16.7,,7.9,4,0.5,,
2020,1,27,18:00,UTC,1,,22.1,9.5,,9.7,6.6,0.6,,
2020,1,27,19:00,UTC,2,,42.4,35.3,,14.2,6.4,0.7,,
2020,1,27,20:00,UTC,1,,27.9,9.4,,13,5.1,0.5,,
2020,1,27,21:00,UTC,1,,36.2,13.7,,13.5,6.1,1,,
2020,1,27,22:00,UTC,1,,8.4,0.3,,11.7,6.3,0.2,,
2020,1,27,23:00,UTC,1,,14,0.8,,17,4.5,0.1,,
2020,1,28,00:00,UTC,1,,12.1,0.3,,8.3,7.6,0.1,,
2020,1,28,01:00,UTC,1,,8.4,0.6,,7.6,5.2,0.1,,
2020,1,28,02:00,UTC,1,,5.7,-0.1,,3.8,7.7,0.1,,
2020,1,28,03:00,UTC,1,,5.8,-0.1,,1.6,2.4,0.1,,
2020,1,28,04:00,UTC,1,,6.8,0,,5.7,2.6,0.1,,
2020,1,28,05:00,UTC,1,,14.2,2.2,,5.8,3.5,0.2,,
2020,1,28,06:00,UTC,3,,25.4,6.6,,52.3,4.7,0.6,,
2020,1,28,07:00,UTC,2,,28.2,7.3,,31.1,2.3,0.9,,
2020,1,28,08:00,UTC,2,,25.3,8,,24.8,6.9,2.1,,
2020,1,28,09:00,UTC,3,,22.2,7.3,,53,6.5,1.4,,
2020,1,28,10:00,UTC,2,,22.1,6.9,,36.8,7.1,0.5,,
2020,1,28,11:00,UTC,3,,27.9,42.7,,55.2,6.6,0.5,,
2020,1,28,12:00,UTC,2,,26.1,9.9,,26.3,5.7,0.5,,
2020,1,28,13:00,UTC,1,,33.8,82.9,,18.7,6.5,0.7,,
2020,1,28,14:00,UTC,1,,31,12.8,,16.4,4.1,0.9,,
2020,1,28,15:00,UTC,1,,23.8,5.6,,7.8,5,0.4,,
2020,1,28,16:00,UTC,1,,15.6,3.2,,9.2,2.9,0.3,,
2020,1,28,17:00,UTC,1,,14.9,2.2,,9.4,4.1,0.3,,
2020,1,28,18:00,UTC,1,,10.9,2.6,,8.3,5.4,0.3,,
2020,1,28,19:00,UTC,1,,6.9,0.5,,8.6,6.5,0.2,,
2020,1,28,20:00,UTC,1,,17.1,7.8,,12.3,7.5,0.2,,
2020,1,28,21:00,UTC,1,,6,0.9,,12.3,6.8,0.2,,
2020,1,28,22:00,UTC,1,,7,1.4,,15.3,3.1,0.2,,
2020,1,28,23:00,UTC,1,,5.8,0.5,,14.9,4.3,0.2,,
2020,1,29,00:00,UTC,1,,6.9,0.8,,3.6,4.7,0.2,,
2020,1,29,01:00,UTC,1,,5.2,0.5,,7.1,3.7,0.1,,
2020,1,29,02:00,UTC,1,,2.9,0,,4.4,4.4,0.1,,
2020,1,29,03:00,UTC,1,,4,0.2,,10,5.9,0.1,,
2020,1,29,04:00,UTC,1,,4.2,0.6,,9.6,4.6,0.2,,
2020,1,29,05:00,UTC,1,,14.6,5.1,,9,3.5,0.2,,
2020,1,29,06:00,UTC,1,,20,12.1,,12,6.1,0.3,,
2020,1,29,07:00,UTC,1,,30,26.9,,1,,0.5,,
2020,1,29,08:00,UTC,1,,31.4,54.2,,7.1,4.2,0.7,,
2020,1,29,09:00,UTC,2,,42.9,49,,11.8,5.7,1.3,,
2020,1,29,10:00,UTC,1,,28.4,18,,11,7.4,0.5,,
2020,1,29,11:00,UTC,2,,30.9,22.6,,38.5,7.2,0.6,,
2020,1,29,12:00,UTC,2,,32.3,28.4,,47.6,9.3,0.7,,
